svs_file,y,split,pair_id,COMPOUND_NAME,EXP_ID,GROUP_ID,INDIVIDUAL_ID,file_path,url,max_grade,n_findings,n_findings_spont,dose_level,grade_ord
54867.svs,1,test,E0605-G16-P0,cyclosporine A,605,16,4,dataset/wsi/abnormal/54867.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/cyclosporine_A/Liver/54867.svs,slight,1,0,High,2
55179.svs,0,test,E0606-G11-P0,puromycin aminonucleoside,606,11,2,dataset/wsi/normal/55179.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/puromycin_aminonucleoside/Liver/55179.svs,normal,0,0,Middle,0
55173.svs,1,test,E0606-G11-P0,puromycin aminonucleoside,606,11,1,dataset/wsi/abnormal/55173.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/puromycin_aminonucleoside/Liver/55173.svs,slight,1,0,Middle,2
55276.svs,0,test,E0606-G14-P0,puromycin aminonucleoside,606,14,2,dataset/wsi/normal/55276.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/puromycin_aminonucleoside/Liver/55276.svs,normal,0,0,High,0
55355.svs,1,test,E0606-G14-P0,puromycin aminonucleoside,606,14,1,dataset/wsi/abnormal/55355.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/puromycin_aminonucleoside/Liver/55355.svs,slight,1,0,High,2
55282.svs,0,test,E0606-G14-P1,puromycin aminonucleoside,606,14,3,dataset/wsi/normal/55282.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/puromycin_aminonucleoside/Liver/55282.svs,normal,0,0,High,0
55288.svs,1,test,E0606-G14-P1,puromycin aminonucleoside,606,14,4,dataset/wsi/abnormal/55288.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/puromycin_aminonucleoside/Liver/55288.svs,slight,1,0,High,2
55323.svs,0,test,E0606-G15-P0,puromycin aminonucleoside,606,15,5,dataset/wsi/normal/55323.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/puromycin_aminonucleoside/Liver/55323.svs,normal,0,0,High,0
55300.svs,1,test,E0606-G15-P0,puromycin aminonucleoside,606,15,1,dataset/wsi/abnormal/55300.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/puromycin_aminonucleoside/Liver/55300.svs,slight,1,0,High,2
55347.svs,0,test,E0606-G16-P0,puromycin aminonucleoside,606,16,4,dataset/wsi/normal/55347.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/puromycin_aminonucleoside/Liver/55347.svs,normal,0,0,High,0
70830.svs,1,test,E0606-G16-P0,puromycin aminonucleoside,606,16,1,dataset/wsi/abnormal/70830.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/puromycin_aminonucleoside/Liver/70830.svs,slight,1,0,High,2
55351.svs,0,test,E0606-G16-P1,puromycin aminonucleoside,606,16,5,dataset/wsi/normal/55351.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/puromycin_aminonucleoside/Liver/55351.svs,normal,0,0,High,0
55335.svs,1,test,E0606-G16-P1,puromycin aminonucleoside,606,16,2,dataset/wsi/abnormal/55335.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/puromycin_aminonucleoside/Liver/55335.svs,slight,1,0,High,2
56641.svs,0,test,E0617-G16-P0,doxorubicin,617,16,3,dataset/wsi/normal/56641.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/doxorubicin/Liver/56641.svs,normal,0,0,High,0
56647.svs,1,test,E0617-G16-P0,doxorubicin,617,16,5,dataset/wsi/abnormal/56647.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/doxorubicin/Liver/56647.svs,slight,1,0,High,2
61234.svs,0,test,E0626-G15-P0,naphthyl isothiocyanate,626,15,1,dataset/wsi/normal/61234.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/naphthyl_isothiocyanate/Liver/61234.svs,normal,0,0,High,0
61240.svs,1,test,E0626-G15-P0,naphthyl isothiocyanate,626,15,4,dataset/wsi/abnormal/61240.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/naphthyl_isothiocyanate/Liver/61240.svs,slight,3,0,High,2
60469.svs,0,test,E0629-G11-P0,isoniazid,629,11,1,dataset/wsi/normal/60469.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/isoniazid/Liver/60469.svs,normal,0,0,Middle,0
60472.svs,1,test,E0629-G11-P0,isoniazid,629,11,2,dataset/wsi/abnormal/60472.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/isoniazid/Liver/60472.svs,slight,1,0,Middle,2
60521.svs,0,test,E0629-G12-P0,isoniazid,629,12,2,dataset/wsi/normal/60521.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/isoniazid/Liver/60521.svs,normal,0,0,Middle,0
60519.svs,1,test,E0629-G12-P0,isoniazid,629,12,1,dataset/wsi/abnormal/60519.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/isoniazid/Liver/60519.svs,moderate,1,0,Middle,3
60523.svs,0,test,E0629-G12-P1,isoniazid,629,12,3,dataset/wsi/normal/60523.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/isoniazid/Liver/60523.svs,normal,0,0,Middle,0
60528.svs,1,test,E0629-G12-P1,isoniazid,629,12,5,dataset/wsi/abnormal/60528.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/isoniazid/Liver/60528.svs,moderate,1,0,Middle,3
60435.svs,0,test,E0629-G14-P0,isoniazid,629,14,2,dataset/wsi/normal/60435.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/isoniazid/Liver/60435.svs,normal,0,0,High,0
60433.svs,1,test,E0629-G14-P0,isoniazid,629,14,1,dataset/wsi/abnormal/60433.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/isoniazid/Liver/60433.svs,slight,1,0,High,2
60440.svs,0,test,E0629-G14-P1,isoniazid,629,14,4,dataset/wsi/normal/60440.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/isoniazid/Liver/60440.svs,normal,0,0,High,0
71271.svs,1,test,E0629-G14-P1,isoniazid,629,14,3,dataset/wsi/abnormal/71271.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/isoniazid/Liver/71271.svs,minimal,1,0,High,1
60481.svs,0,test,E0629-G15-P0,isoniazid,629,15,1,dataset/wsi/normal/60481.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/isoniazid/Liver/60481.svs,normal,0,0,High,0
60484.svs,1,test,E0629-G15-P0,isoniazid,629,15,2,dataset/wsi/abnormal/60484.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/isoniazid/Liver/60484.svs,slight,1,0,High,2
60489.svs,0,test,E0629-G15-P1,isoniazid,629,15,4,dataset/wsi/normal/60489.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/isoniazid/Liver/60489.svs,normal,0,0,High,0
60486.svs,1,test,E0629-G15-P1,isoniazid,629,15,3,dataset/wsi/abnormal/60486.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/isoniazid/Liver/60486.svs,slight,1,0,High,2
60533.svs,0,test,E0629-G16-P0,isoniazid,629,16,2,dataset/wsi/normal/60533.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/isoniazid/Liver/60533.svs,normal,0,0,High,0
60531.svs,1,test,E0629-G16-P0,isoniazid,629,16,1,dataset/wsi/abnormal/60531.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/isoniazid/Liver/60531.svs,moderate,1,0,High,3
61453.svs,0,train,E0630-G05-P0,aspirin,630,5,1,dataset/wsi/normal/61453.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/aspirin/Liver/61453.svs,normal,0,0,Low,0
61461.svs,1,train,E0630-G05-P0,aspirin,630,5,5,dataset/wsi/abnormal/61461.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/aspirin/Liver/61461.svs,minimal,1,0,Low,1
61495.svs,0,train,E0630-G06-P0,aspirin,630,6,3,dataset/wsi/normal/61495.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/aspirin/Liver/61495.svs,normal,0,0,Low,0
61492.svs,1,train,E0630-G06-P0,aspirin,630,6,1,dataset/wsi/abnormal/61492.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/aspirin/Liver/61492.svs,minimal,1,0,Low,1
61510.svs,0,train,E0630-G14-P0,aspirin,630,14,1,dataset/wsi/normal/61510.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/aspirin/Liver/61510.svs,normal,0,0,High,0
61512.svs,1,train,E0630-G14-P0,aspirin,630,14,2,dataset/wsi/abnormal/61512.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/aspirin/Liver/61512.svs,slight,1,0,High,2
61552.svs,0,train,E0630-G15-P0,aspirin,630,15,3,dataset/wsi/normal/61552.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/aspirin/Liver/61552.svs,normal,0,0,High,0
61548.svs,1,train,E0630-G15-P0,aspirin,630,15,1,dataset/wsi/abnormal/61548.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/aspirin/Liver/61548.svs,minimal,1,0,High,1
61589.svs,0,train,E0630-G16-P0,aspirin,630,16,1,dataset/wsi/normal/61589.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/aspirin/Liver/61589.svs,normal,0,0,High,0
61598.svs,1,train,E0630-G16-P0,aspirin,630,16,5,dataset/wsi/abnormal/61598.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/aspirin/Liver/61598.svs,minimal,2,1,High,1
62662.svs,0,test,E0665-G10-P0,rosiglitazone maleate,665,10,1,dataset/wsi/normal/62662.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/rosiglitazone_maleate/Liver/62662.svs,normal,0,0,Middle,0
62664.svs,1,test,E0665-G10-P0,rosiglitazone maleate,665,10,2,dataset/wsi/abnormal/62664.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/rosiglitazone_maleate/Liver/62664.svs,minimal,1,0,Middle,1
62667.svs,0,test,E0665-G10-P1,rosiglitazone maleate,665,10,4,dataset/wsi/normal/62667.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/rosiglitazone_maleate/Liver/62667.svs,normal,0,0,Middle,0
62666.svs,1,test,E0665-G10-P1,rosiglitazone maleate,665,10,3,dataset/wsi/abnormal/62666.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/rosiglitazone_maleate/Liver/62666.svs,minimal,1,0,Middle,1
62709.svs,0,test,E0665-G14-P0,rosiglitazone maleate,665,14,5,dataset/wsi/normal/62709.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/rosiglitazone_maleate/Liver/62709.svs,normal,0,0,High,0
62701.svs,1,test,E0665-G14-P0,rosiglitazone maleate,665,14,1,dataset/wsi/abnormal/62701.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/rosiglitazone_maleate/Liver/62701.svs,minimal,1,0,High,1
62712.svs,0,test,E0665-G15-P0,rosiglitazone maleate,665,15,2,dataset/wsi/normal/62712.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/rosiglitazone_maleate/Liver/62712.svs,normal,0,0,High,0
62711.svs,1,test,E0665-G15-P0,rosiglitazone maleate,665,15,1,dataset/wsi/abnormal/62711.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/rosiglitazone_maleate/Liver/62711.svs,minimal,1,0,High,1
62842.svs,0,test,E0666-G12-P0,rosiglitazone maleate,666,12,1,dataset/wsi/normal/62842.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/rosiglitazone_maleate/Liver/62842.svs,normal,0,0,Middle,0
62848.svs,1,test,E0666-G12-P0,rosiglitazone maleate,666,12,4,dataset/wsi/abnormal/62848.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/rosiglitazone_maleate/Liver/62848.svs,minimal,1,0,Middle,1
62883.svs,0,test,E0666-G16-P0,rosiglitazone maleate,666,16,1,dataset/wsi/normal/62883.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/rosiglitazone_maleate/Liver/62883.svs,normal,0,0,High,0
62885.svs,1,test,E0666-G16-P0,rosiglitazone maleate,666,16,2,dataset/wsi/abnormal/62885.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/rosiglitazone_maleate/Liver/62885.svs,minimal,1,0,High,1
62889.svs,0,test,E0666-G16-P1,rosiglitazone maleate,666,16,4,dataset/wsi/normal/62889.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/rosiglitazone_maleate/Liver/62889.svs,normal,0,0,High,0
62887.svs,1,test,E0666-G16-P1,rosiglitazone maleate,666,16,3,dataset/wsi/abnormal/62887.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/rosiglitazone_maleate/Liver/62887.svs,minimal,1,0,High,1
63406.svs,0,test,E0684-G15-P0,fluoxetine hydrochloride,684,15,1,dataset/wsi/normal/63406.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/fluoxetine_hydrochloride/Liver/63406.svs,normal,0,0,High,0
63411.svs,1,test,E0684-G15-P0,fluoxetine hydrochloride,684,15,3,dataset/wsi/abnormal/63411.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/fluoxetine_hydrochloride/Liver/63411.svs,minimal,1,0,High,1
63454.svs,0,test,E0685-G08-P0,methylene dianiline,685,8,3,dataset/wsi/normal/63454.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/methylene_dianiline/Liver/63454.svs,normal,0,0,Low,0
63446.svs,1,test,E0685-G08-P0,methylene dianiline,685,8,1,dataset/wsi/abnormal/63446.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/methylene_dianiline/Liver/63446.svs,minimal,2,0,Low,1
63458.svs,0,test,E0685-G08-P1,methylene dianiline,685,8,4,dataset/wsi/normal/63458.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/methylene_dianiline/Liver/63458.svs,normal,0,0,Low,0
63450.svs,1,test,E0685-G08-P1,methylene dianiline,685,8,2,dataset/wsi/abnormal/63450.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/methylene_dianiline/Liver/63450.svs,slight,5,0,Low,2
63740.svs,0,test,E0686-G10-P0,methylene dianiline,686,10,1,dataset/wsi/normal/63740.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/methylene_dianiline/Liver/63740.svs,normal,0,0,Middle,0
63748.svs,1,test,E0686-G10-P0,methylene dianiline,686,10,3,dataset/wsi/abnormal/63748.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/methylene_dianiline/Liver/63748.svs,minimal,2,0,Middle,1
63744.svs,0,test,E0686-G10-P1,methylene dianiline,686,10,2,dataset/wsi/normal/63744.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/methylene_dianiline/Liver/63744.svs,normal,0,0,Middle,0
63752.svs,1,test,E0686-G10-P1,methylene dianiline,686,10,4,dataset/wsi/abnormal/63752.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/methylene_dianiline/Liver/63752.svs,minimal,1,0,Middle,1
63836.svs,0,test,E0686-G11-P0,methylene dianiline,686,11,2,dataset/wsi/normal/63836.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/methylene_dianiline/Liver/63836.svs,normal,0,0,Middle,0
63831.svs,1,test,E0686-G11-P0,methylene dianiline,686,11,1,dataset/wsi/abnormal/63831.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/methylene_dianiline/Liver/63831.svs,minimal,2,0,Middle,1
63923.svs,0,test,E0686-G12-P0,methylene dianiline,686,12,1,dataset/wsi/normal/63923.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/methylene_dianiline/Liver/63923.svs,normal,0,0,Middle,0
63937.svs,1,test,E0686-G12-P0,methylene dianiline,686,12,5,dataset/wsi/abnormal/63937.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/methylene_dianiline/Liver/63937.svs,minimal,3,0,Middle,1
64586.svs,0,test,E0688-G16-P0,butylated hydroxyanisole,688,16,1,dataset/wsi/normal/64586.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/butylated_hydroxyanisole/Liver/64586.svs,normal,0,0,High,0
64601.svs,1,test,E0688-G16-P0,butylated hydroxyanisole,688,16,5,dataset/wsi/abnormal/64601.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/butylated_hydroxyanisole/Liver/64601.svs,minimal,1,0,High,1
65124.svs,0,test,E0691-G16-P0,amphotericin B,691,16,2,dataset/wsi/normal/65124.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/amphotericin_B/Liver/65124.svs,normal,0,0,High,0
65121.svs,1,test,E0691-G16-P0,amphotericin B,691,16,1,dataset/wsi/abnormal/65121.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/amphotericin_B/Liver/65121.svs,slight,1,0,High,2
66535.svs,0,test,E0708-G05-P0,3-methylcholanthrene,708,5,5,dataset/wsi/normal/66535.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/3-methylcholanthrene/Liver/66535.svs,normal,0,0,Low,0
66518.svs,1,test,E0708-G05-P0,3-methylcholanthrene,708,5,1,dataset/wsi/abnormal/66518.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/3-methylcholanthrene/Liver/66518.svs,slight,1,0,Low,2
66668.svs,0,test,E0708-G10-P0,3-methylcholanthrene,708,10,1,dataset/wsi/normal/66668.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/3-methylcholanthrene/Liver/66668.svs,normal,0,0,Middle,0
66688.svs,1,test,E0708-G10-P0,3-methylcholanthrene,708,10,5,dataset/wsi/abnormal/66688.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/3-methylcholanthrene/Liver/66688.svs,slight,1,0,Middle,2
66776.svs,0,test,E0708-G14-P0,3-methylcholanthrene,708,14,1,dataset/wsi/normal/66776.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/3-methylcholanthrene/Liver/66776.svs,normal,0,0,High,0
66786.svs,1,test,E0708-G14-P0,3-methylcholanthrene,708,14,3,dataset/wsi/abnormal/66786.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/3-methylcholanthrene/Liver/66786.svs,slight,1,0,High,2
66835.svs,0,test,E0708-G16-P0,3-methylcholanthrene,708,16,2,dataset/wsi/normal/66835.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/3-methylcholanthrene/Liver/66835.svs,normal,0,0,High,0
66829.svs,1,test,E0708-G16-P0,3-methylcholanthrene,708,16,1,dataset/wsi/abnormal/66829.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/3-methylcholanthrene/Liver/66829.svs,slight,1,0,High,2
65611.svs,0,test,E0713-G09-P0,acetamide,713,9,2,dataset/wsi/normal/65611.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/acetamide/Liver/65611.svs,normal,0,0,Middle,0
65607.svs,1,test,E0713-G09-P0,acetamide,713,9,1,dataset/wsi/abnormal/65607.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/acetamide/Liver/65607.svs,slight,1,0,Middle,2
65619.svs,0,test,E0713-G09-P1,acetamide,713,9,4,dataset/wsi/normal/65619.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/acetamide/Liver/65619.svs,normal,0,0,Middle,0
65615.svs,1,test,E0713-G09-P1,acetamide,713,9,3,dataset/wsi/abnormal/65615.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/acetamide/Liver/65615.svs,slight,1,0,Middle,2
65634.svs,0,test,E0713-G10-P0,acetamide,713,10,3,dataset/wsi/normal/65634.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/acetamide/Liver/65634.svs,normal,0,0,Middle,0
65626.svs,1,test,E0713-G10-P0,acetamide,713,10,1,dataset/wsi/abnormal/65626.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/acetamide/Liver/65626.svs,slight,2,0,Middle,2
65670.svs,0,test,E0713-G12-P0,acetamide,713,12,2,dataset/wsi/normal/65670.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/acetamide/Liver/65670.svs,normal,0,0,Middle,0
65666.svs,1,test,E0713-G12-P0,acetamide,713,12,1,dataset/wsi/abnormal/65666.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/acetamide/Liver/65666.svs,slight,3,0,Middle,2
65690.svs,0,test,E0713-G13-P0,acetamide,713,13,2,dataset/wsi/normal/65690.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/acetamide/Liver/65690.svs,normal,0,0,High,0
65686.svs,1,test,E0713-G13-P0,acetamide,713,13,1,dataset/wsi/abnormal/65686.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/acetamide/Liver/65686.svs,severe,5,0,High,4
65694.svs,0,test,E0713-G13-P1,acetamide,713,13,3,dataset/wsi/normal/65694.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/acetamide/Liver/65694.svs,normal,0,0,High,0
65698.svs,1,test,E0713-G13-P1,acetamide,713,13,4,dataset/wsi/abnormal/65698.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/acetamide/Liver/65698.svs,moderate,4,0,High,3
